usernameTweet,ID,text,url,nbr_retweet,nbr_favorite,nbr_reply,datetime,has_media,medias,is_reply,is_retweet,user_id
hfbd_deepshikha,-2124947455,Link in bio  #health  #dengue  #denguefever  #fame  #medicine  #doctors  #homeremedies  #love  #god  #hfbd  #struggle  #fight  #healthyfood  #remedy  #hardwork  #power  #eyes  #help  #pain  #yogapants  #exerciseroutine  #greentea …  ,/hfbd_deepshikha/status/1169268706356224001,0,0,0,2019-09-04 08:19:18,false,false,false,false,-577323008
hfbd_deepshikha,1842786304,Clickhere   ,/hfbd_deepshikha/status/1169268963727028224,0,0,0,2019-09-04 08:20:19,false,false,false,false,-577323008
TelGlobalHealth,2073485313,"In  Bangladesh  officials are planning to release sterilised male mosquitoes into the wild in a bid to eradicate the insects responsible for spreading the disease | @joerwallen  

#DengueFever  | @WHO  | @iaeaorg https://www. telegraph.co.uk/global-health/ science-and-disease/experts-go-nuclear-bid-stop-outbreaks-dengue-fever/   …",/TelGlobalHealth/status/1169282643428564993,1,4,0,2019-09-04 09:14:41,true,https://t.co/nh61jAj2kS,false,false,-753426432
homelandprep,-1001078784,Worst #dengue  outbreak in 19 years leads  Bangladesh  to ask @iaeaorg  and @WHO  for help testing a nuclear technique to combat mosquitoes that spread the disease ,/homelandprep/status/1169363832415764480,1,3,0,2019-09-04 14:37:18,true,https://t.co/KQjsWyqaQe,false,false,450430693
AnyaBose,-816513019,Kind attention @arvindkejriwal  spearheading the #Dengue  fight in Delhi. This is #NDMC  area right outside gate of St Columbas school on Ashoka Estate. Pipe which is flowing all day & mosquitoes taking root. @tweetndmc  @msisodia  #DengueAbNahi  #dengueoutbreak  #denguefever pic.twitter.com/pYLFvpXXWr,/AnyaBose/status/1169450986076700677,1,0,0,2019-09-04 20:23:37,false,false,false,false,-1585412385
VivahealthM,-334053375,"Malaria is still a big headache literally to Ghana. maxrepellent sets the way for a new and innovative way to stop all bites !! 
-
-
-
-
#malaria  #mosquito  #health  #dengue  #endmalaria  #malariamustdie  #medicine …  https://www. instagram.com/p/B2BERhqH-0b/ ?igshid=u3b4lrvndkqp   …",/VivahealthM/status/1169472783518187521,0,0,0,2019-09-04 21:50:14,false,false,false,false,-1391022078
amksocialwork,710168576,"Its imp all areas fogging&spraying is also done incl #Schools  surroundings.Many hav said fogging only displaces #mosquitoes  &has not been effective,but spraying kills these at larva/first stage #Dengue  @ChiefEntomolgst  @Eatala_Rajender  @KTRTRS  @bonthurammohan  @CommissionrGHMC",/amksocialwork/status/1169479845488644096,4,9,1,2019-09-04 22:18:17,false,false,true,false,-690591418
dailystarnews,-183185408,"A nurse from Manikganj who was diagnosed with #dengue , dies at a private hospital in #Dhaka   #Bangladesh  
 https://www. thedailystar.net/country/manikg anj-nurse-dies-of-dengue-fever-1795891   …",/dailystarnews/status/1169499279322304512,1,13,2,2019-09-04 23:35:31,true,https://t.co/7BoCCsh9tu,false,false,77696645
carensave,2039910400,"# Dengue  cases are continuing to crop up in the city despite the numerous #precautionary  measures taken by the #Health  Department.
#healthy  #healthcare  #Health  #cleaning 
Like or Follow: Carensave
Website: https://www. carensave.com /   
Call or What's app:91-7993456387 pic.twitter.com/dCECCaR619",/carensave/status/1169502816303484928,1,2,0,2019-09-04 23:49:34,false,false,false,false,1330966529
TheSaugatTimi,567562240,# Alert  #DiseaseAlert  #dengueoutbreak  #Dengue  #denguefever ,/TheSaugatTimi/status/1169522739184422912,0,0,0,2019-09-05 01:08:44,false,false,false,false,559329280
Hershy_01,-1462476795,"High raise in cases of #dengue  #malaria  #viralfever  in the city #Hyderabad  please be careful and stay away from water bodies, don't pile up the trash, cover your mouth while sneezing and coughing or if others are next to you. Kill #mosquitoes",/Hershy_01/status/1169528307726966789,0,0,0,2019-09-05 01:30:52,false,false,false,false,722984961
adnanwk,592887811,"The Dengue Brothers are in the prison, the Dengue Mosquitoes are free.

#DengueAbNahi   #Dengue  #dengueoutbreak  #denguefever pic.twitter.com/aTBhgFP1Gs",/adnanwk/status/1169560638001168387,1,2,0,2019-09-05 03:39:20,false,false,false,false,53377455
CIVILKHAN1,1607782400,"...

#Dengue  Mosquito Lethal Weapon Launched in #Hyderabad  #Secunderabad  #Telangana  #AndhraPradesh  #India  

#DengueCapitalHyderabad  #DengueAbNahi  #denguefever  #dengueoutbreak  #CivilKhan  

#GHMC pic.twitter.com/sLdr87ktiq",/CIVILKHAN1/status/1169563675557941248,0,2,1,2019-09-05 03:51:24,false,false,false,false,1125396480
IDAdvance,513269765,"""Building a robust ecosystem for vaccine research in India""  ",/IDAdvance/status/1169565886371586053,2,2,0,2019-09-05 04:00:11,true,https://t.co/3DVdgE2FCf,false,false,360512052
CEPIvaccines,-1508384768,A sterile insect technique is set to launch in  Bangladesh  in the hope of reducing the number of deadly mosquitoes spreading #Dengue  fever    ,/CEPIvaccines/status/1169579117144170496,3,12,0,2019-09-05 04:52:45,false,false,false,false,1384448
ISID_org,1394057221,Check out the September issue of the International Journal of Infectious Diseases #IJID  #InfectiousDiseases  #OpenAccess  #chikungunya  #handhygiene  #dengue  #tuberculosis  #hiv  #vaccines  #chagas  #hepatitis  @IDAdvance   ,/ISID_org/status/1169589762975571973,1,1,0,2019-09-05 05:35:04,false,false,false,false,-619290624
cristhevenot,1670864902,# Health : #Dengue  Fever has infected over 10000 and killed 68 in #Myanmar  in 8 months   ,/cristhevenot/status/1169590119734665222,0,0,0,2019-09-05 05:36:29,true,https://t.co/ltklR45WnT,false,false,-1488199755
healthcare_si,-1965793279,"The most obvious way to save yourself from #Dengue  is to prevent bites by infected #Mosquitoes , especially if you reside in a tropical area.

Must Read: It's Raining! Keep Away from Mosquitoes to Avoid Dengue 
<  http:// bit.ly/2m1iMMd    > pic.twitter.com/F0dzqcOOC0",/healthcare_si/status/1169592714553221121,0,0,0,2019-09-05 05:46:47,false,false,false,false,-1839865855
apollodiag,617959424,"According to statistics, Telangana has recorded 530 confirmed cases of dengue over the last 25 days. It is important to get yourself tested if symptoms appear. To book an appointment for #Dengue  screening, visit:  ",/apollodiag/status/1169605228376707072,0,0,0,2019-09-05 06:36:31,false,false,false,false,-1074597982
MOH_TT,1318326273,"Is your home a breeding ground for #mosquitoes ? 

Follow these steps to protect yourself and your loved ones for mosquito borne diseases such as #dengue .  pic.twitter.com/b8ScetMKqS",/MOH_TT/status/1169629774815170561,3,3,0,2019-09-05 08:14:03,false,false,false,false,31134646
khalid999,970256384,"The News Minute: Two more succumb to #Dengue  in #Hyderabad  , #India  as govt downplays #health  crisis.  @GHMCOnline 
 https://www. thenewsminute.com/article/two-mo re-succumb-dengue-hyderabad-govt-downplays-crisis-108400   … 

via @GoogleNews",/khalid999/status/1169663657464098816,0,1,0,2019-09-05 10:28:41,true,https://t.co/Aoho9NV0Z1,false,false,40688733
atalindians,823480320,"# AtalIndians  Digital Magazine's advisory on #healthcare  :

 During the Dengue season, avoid using over the counter medicines like 
#Aspirin , #Diclofenac  & #Ibuprofen   

#Dengue  #health  #DengueAlert  #HealthyLiving https://www. atalindians.com/index.php/2019 /09/05/dengue-avoid-self-medication-with-these-common-meds/   …",/atalindians/status/1169665684541886464,0,0,0,2019-09-05 10:36:45,true,https://t.co/lymSOEj0eQ,false,false,-388583424
CentralMosquito,-32055295,"Providing exceptional control, #Altosid  Liquid Larvicide prevents the emergence of adult #mosquitoes , including those which may transmit vector-borne diseases like #WestNile  virus, #Zika  virus, #Chikungunya  and #dengue .  ",/CentralMosquito/status/1169700060604588033,0,0,0,2019-09-05 12:53:21,false,false,false,false,184860990
BinodPrAdhikari,-829075456,# Nepal  #Dengue  #SouthAsia  #Epidemic  #ClimateChange  #ANI  #NewsByMe  Nepal witnesses alarming rise in dengue infection; number doubles in week @ANI ,/BinodPrAdhikari/status/1169777751470985216,1,0,0,2019-09-05 18:02:04,true,https://t.co/zkOeR9hCSa,false,false,1866526782
_The_Priyanka_,-594255871,"This is such a good initiative @upasanakonidela ,  @HospitalsApollo  by educating people about preventive measures to be taken of #health  hazards like #dengue  and it's effects. Be safe!

#upasana  #PriyankaSharma 
#Apollo https:// twitter.com/upasanakonidel a/status/1169504621036888064   …",/_The_Priyanka_/status/1169823759395479553,0,2,0,2019-09-05 21:04:53,false,false,false,false,1083465728
shameemipe,991223808,"URGENT
Need AB+  Blood  at  Dhaka  for  Dengue  Patient.
Please contact: +8801866350401;
+8801629892556",/shameemipe/status/1169831801159737344,0,0,0,2019-09-05 21:36:50,false,false,false,false,-1719918296
IDAdvance,-1324036096,"""Epidemiology of dengue fever in India, based on laboratory surveillance data, 2014–2017""  ",/IDAdvance/status/1169875147949395968,0,0,0,2019-09-06 00:29:05,true,https://t.co/c5kWFWvFKn,false,false,360512052
IAEANA,-376115198,How can sterile insect techniques help fight #dengue  in #Bangladesh ? Have a look:  ,/IAEANA/status/1169882617845444610,8,14,0,2019-09-06 00:58:46,false,false,false,false,382566932
HumanVacProject,437583880,Several global studies link #climatechange  with #dengue . #health  via @dailystarnews ,/HumanVacProject/status/1169938796831375368,2,2,0,2019-09-06 04:42:00,true,https://t.co/LPDAhCKyJH,false,false,-1746200786
sribright,2052345856,"Best natural mosquito repellent for your yard.
 https:// naturalinsectrepellents.blogspot.com/2019/09/excell ent-natural-mosquito-repellent.html?m=1   … 
#rt  #mosquito  #mosquitoes  #mosquitorepellent  #malariamustdie  #MalariaFree  #dengue  #Denguefever  @MalariaNoMore  @FightingMalaria  @malarianomoreuk  @LSHTM_malaria  @malariamustdie  @HarvardMalaria  @APLMA_Malaria  #ya pic.twitter.com/NOJvqVAaTs",/sribright/status/1169944034011271168,0,0,0,2019-09-06 05:02:48,false,false,false,false,327185306
poandpo,571912192,Dengue claims 120 lives this year in Mexico  ,/poandpo/status/1169969012060631040,0,0,0,2019-09-06 06:42:04,true,https://t.co/4TO1hNLMqf,false,false,236770150
dailystarnews,982827008,"A man who was diagnosed with #dengue  dies at Chattogram Medical College Hospital  #Bangladesh  
 https://www. thedailystar.net/city/news/deng ue-patient-dies-chattogram-1796479   …",/dailystarnews/status/1169997449450012672,1,21,3,2019-09-06 08:35:04,true,https://t.co/FoaVwyq6iB,false,false,77696645
dailystarnews,-2024484864,"A sixth grader from #Manikganj  dies of #dengue  #Bangladesh   
 https://www. thedailystar.net/city/manikganj -sixth-grader-dies-of-dengue-fever-1796809   …",/dailystarnews/status/1170233729773522944,2,16,1,2019-09-07 00:13:57,true,https://t.co/iH78I8pgoL,false,false,77696645
GoraLorca,-619270142,# Dengue  hospitalisation higher in 9 districts in #Bangladesh   ,/GoraLorca/status/1170258650578989058,0,0,0,2019-09-07 01:52:59,true,https://t.co/hFuFNSKl1S,false,false,1240974824
kandelnirmal,-782770176,"2/2 Agencies who post such messages in social media, why don’t their country offices or partners post the same messages in local languages in the social media. E.g #Dengue  control messages in #Bengali  in #Bangladesh , #Nepali  in #Nepal , #Urdu  in #Pakistan  @WHO  @UNICEF  @gabbystern",/kandelnirmal/status/1170265354859438080,0,1,1,2019-09-07 02:19:37,false,false,false,false,1005541201
DhakaTribune,940896261,Manikganj #schoolgirl  dies of #dengue   ,/DhakaTribune/status/1170282682481176581,0,7,0,2019-09-07 03:28:28,true,https://t.co/MpTSzqr1xu,false,false,756796452
RonanKelly13,1717035008,Bangladesh :  Bangladesh  reporting over 75k cases of #Dengue  this year with 57 confirmed fatalities. Unofficial death toll is 138.  ,/RonanKelly13/status/1170290345478971392,1,1,0,2019-09-07 03:58:55,false,false,false,false,616591304
DhakaTribune,2069106689,# DGHS : 607 more hospitalized for #dengue  in 24hrs  ,/DhakaTribune/status/1170319139291795457,0,2,0,2019-09-07 05:53:20,true,false,false,false,756796452
sciteum,1502957568,A bite to fright  ,/sciteum/status/1170364600954474496,1,5,0,2019-09-07 08:53:59,true,https://t.co/3QEFcfnzb6,false,false,-1714098176
SS_Shhhh,-107683840,"As for #Dengue  , To run a #copmpaign  ,we need #Health  #civil  authoirities #civil  Engineer's  #call  to #motivate  #people  effectively instead of #politicians  !Why , #politicians  + #drum  -beater's TRY to become #sumtotal   &know all of #society  ~ Why #realyconcerned  not given #RIGHTS ",/SS_Shhhh/status/1170412939200749568,0,0,1,2019-09-07 12:06:04,false,false,false,false,871980793
newsonepk,-1999118336,"روالپنڈی میں ڈینگی کا راج ۔۔۔
 http://www. newsone.tv /   
 http://www. instagram.com/newsonepakista n/   … 
 https://www. twitter.com/newsonepk   
 http://www. youtube.com/newsonepkoffic ial   …  
 http://www. youtube.com/newsonebreaking   
#Newsonepk  #RawalPindi  #Health  #HealthNews  #Dengue  #Denguevirus  #DengueFever  #DengueMosquito pic.twitter.com/bDOYx4w146",/newsonepk/status/1170423262410694656,4,5,1,2019-09-07 12:47:05,false,false,false,false,-1859586915
IDAdvance,-1940484096,"""Incidence of dengue illness among children in an urban setting in South India: A population based study"" Read tomorrow the next article on ""#Dengue  Fever in #India ""  ",/IDAdvance/status/1170447417365401600,1,3,0,2019-09-07 14:23:04,true,https://t.co/gOHjWXGE7w,false,false,360512052
AnyaBose,76873728,@ ArvindKejriwal  @msisodia  @tweetndmc  so called posh central delhi location outside of St Columba’s school in Gol Dak Khana. #denguefail  #Dengue  #dengueoutbreak   pic.twitter.com/z03SvOyAox,/AnyaBose/status/1170586344394915840,0,0,0,2019-09-07 23:35:07,false,false,false,false,-1585412385
DhakaTribune,1909780480,"2 more die of #dengue  in  Dhaka , Khulna  ",/DhakaTribune/status/1170617978661957632,1,4,0,2019-09-08 01:40:49,true,https://t.co/q1Kj9ClBu6,false,false,756796452
drballalmanipal,-1458245632,Commendable We need a concerted effort in Bengaluru and the rest of the country to get rid of #Dengue  which is a huge #Health  menace Urge the @BBMP_MAYOR  @BBMPCOMM  to take urgent action @CMofKarnataka  @kiranshaw  @drashwathcn  @PCMohanMP  @TVMohandasPai ,/drballalmanipal/status/1170626135731793920,8,30,1,2019-09-08 02:13:14,false,false,false,false,-74104831
bodyguard_india,1196740608,"Thank you Kanu for showering so much love on us. We are here to care of your baby. Glad to be of service.
.
.
.
.
.
#mosquito  #dengue  #mosquitobites  #macro  #mosquitoes  #mosquitobites 
#mosquitolagoon  #mosquitorepellent  #greenleafspray  #spray  #selamat  #naturalbase  #greenleaf pic.twitter.com/dIuIUV9s4k",/bodyguard_india/status/1170689222866423808,0,0,0,2019-09-08 06:23:55,false,false,false,false,-762036224
DhakaTribune,206835713,# DGHS : 761 more hospitalized for #dengue  in 24hrs  ,/DhakaTribune/status/1170700131093450753,2,11,0,2019-09-08 07:07:16,true,false,false,false,756796452
bksedai,705974272,"If 70,000 #Nepalis  are affected by #dengue  #epidemic , isn't it a case of national emergency?",/bksedai/status/1170701982723493888,0,1,0,2019-09-08 07:14:37,false,false,false,false,515035813
joshi_sushma,1549058048,"Please fund the revival of urban habitats of #predators  of #mosquitoes : birds, bats and dragonflies. Kathmandu needs to plant trees, re-wild with bats and dragonflies, & introduce mosquito eating fish in agricultural fields. 
@hello_sarkar  @PM_Nepal  @ParliamentNepal  
#dengue   https:// twitter.com/joshi_sushma/s tatus/1170705818469056512   …",/joshi_sushma/status/1170709693032873984,0,4,0,2019-09-08 07:45:16,false,false,false,false,-1707714562
joshi_sushma,-774606847,"Please get the fish experts to look at the suitability of introducing this ""mosquito #fish "" in water bodies and agricultural fields around cities like Birjung and Kathmandu.
@hello_sarkar  @PM_Nepal  @ParliamentNepal 
#dengue  #mosquitoes  #naturalpredators pic.twitter.com/FMTB2USshR",/joshi_sushma/status/1170712435193311233,1,1,0,2019-09-08 07:56:09,false,false,false,false,-1707714562
hfbd_deepshikha,1398251520,Click here ,/hfbd_deepshikha/status/1170770273395777536,1,0,0,2019-09-08 11:45:59,false,false,false,false,-577323008
HerbzandHealz,1935126528,What are the symptoms of #DengueFever ? Read more >>  ,/HerbzandHealz/status/1170892092090068992,0,0,0,2019-09-08 19:50:03,true,https://t.co/SESx5txeDy,false,false,-1313660772
sunnymahat,-1743331328,"Don't mind if I smell like coconut oil till winter comes.
#dengue  #outbreak  #epidemic",/sunnymahat/status/1170916793063497728,0,0,0,2019-09-08 21:28:12,false,false,false,false,72103122
praj1joshi,-468230144,Are the areas with #Dengue  warming ? Including #Kathmandu . Are the #mosquitoes  adapting to the new norm of warmer weather better ? #GlobalWarming  is not only about melting snow lines or #glaciers  or #Everest . #infections  rise too ,/praj1joshi/status/1170944754575695872,1,0,0,2019-09-08 23:19:19,false,false,false,false,-929693696
newsonepk,-1894293504,Read more:  ,/newsonepk/status/1170991340659892224,0,1,0,2019-09-09 02:24:26,true,https://t.co/u0IQJPzSZA,false,false,-1859586915
unbnewsroom,-1231757312,"716 more #dengue  patients hospitalised
#Bangladesh     http:// unb.com.bd/category/Bangl adesh/716-more-dengue-patients-hospitalised/27841   …",/unbnewsroom/status/1171000996408909824,0,1,0,2019-09-09 03:02:48,true,https://t.co/NoZ3SGdAEx,false,false,-988421570
itijonline,-887713790,"# Dengue  is hitting a number of countries hard but preventative measures and new #research , including from @iaeaorg , could help abate the outbreaks
 http:// ow.ly/iowH50w2eGA    #outbreak  #travel  #health",/itijonline/status/1171016664793649154,0,0,0,2019-09-09 04:05:03,true,https://t.co/OUu27HMAtd,false,false,148344406
drsherbdr3,-1286283264,It can be assumed that not hundreds but thausands of people living in Kathmandu are infected with dengue virus. A worse scenario in history of Nepal. #dengue  #Kathmandu  #Nepal  #NTDs  #Infection  #vaccines  #globalhealth  #tropicalmedicine  #outbreak  #publichealth  #infectiousdiseases,/drsherbdr3/status/1171201494017695744,3,3,0,2019-09-09 16:19:30,false,false,false,false,-1059669639
talk2ganesha,-1391030272,@ ngpnmc  #Jaitala   Dengue prone Zone.....no attention at all....#Ekatmatanagar  Road  #Dengue  #Nagpur  #Health   pic.twitter.com/LsYQf2t3Q3,/talk2ganesha/status/1171258406524588032,0,2,0,2019-09-09 20:05:39,false,false,false,false,1920024835
digitaljournal,370577409,"# Mosquito  trials raise hopes of defeating #dengue , reports Jenny Vaughan. Read more:   ",/digitaljournal/status/1171270189381488641,0,0,0,2019-09-09 20:52:28,true,false,false,false,15135567
Vastuullisuus,563527680,# Mosquito  trials raise hopes of defeating #dengue  #health  #resistant ,/Vastuullisuus/status/1171296736767295488,1,0,0,2019-09-09 22:37:58,true,https://t.co/y1jymro5Zo,false,false,-1164221580
gulftoday,1364701185,"What is dengue, and why is it so widespread this year? 
#Health  #Dengue 
 https://www. gulftoday.ae/lifestyle/2019 /09/10/what-is-dengue-and-why-is-it-so-widespread-this-year   …",/gulftoday/status/1171307281713180673,1,0,0,2019-09-09 23:19:52,true,https://t.co/ejVa0bVtem,false,false,73228608
NavinHospital,185946112,"# Dengue  symptoms are encouraged to consult a family #doctor  immediately for well #diagnosis .
Helpline No: 73-03-23-1818
 : +91-120-2777504
 : info@navinhospital.com
 :  https:// bit.ly/32S67w4   
 : NH-1, Sec-3 #Vaishali , #ghaziabad  201010
#NavinHospital  #health  #hospital  #bhfyp pic.twitter.com/v0k4yP7vFn",/NavinHospital/status/1171333277971468288,0,0,0,2019-09-10 01:03:10,false,false,false,false,232005632
DhakaTribune,-1743462399,"# Dengue  claims 2 more lives in Kushtia, Faridpur  ",/DhakaTribune/status/1171336724900798465,0,8,0,2019-09-10 01:16:52,true,https://t.co/oglSdj37bq,false,false,756796452
tbsnewsdotnet,-204181504,# Woman  dies of #dengue  in #Mymensingh   ,/tbsnewsdotnet/status/1171365575735406592,0,0,0,2019-09-10 03:11:30,true,https://t.co/UwykZ1YauK,false,false,919871488
Iamtssudhir,47476737,"My request to #Telangana  #Health  minister is to travel incognito to hospitals where #dengue , #malaria  patients are admitted instead of converting his visits into a media spectacle. The patients are vulnerable with low immunity. @FilterKaapiLive  : 
 https:// filterkaapilive.com/2019/09/10/dea r-mr-health-minister-of-telangana/   …",/Iamtssudhir/status/1171367495837446145,8,27,2,2019-09-10 03:19:08,true,false,false,false,33866039
GulfTimes_QATAR,-828940283,"Death toll from #dengue  in the #Philippines  hit 1,021 in eight months
#epidemic  #mosquito  #disease    https://www. gulf-times.com/story/641270   pic.twitter.com/8xvTu7B8iZ",/GulfTimes_QATAR/status/1171382218108919813,1,0,0,2019-09-10 04:17:38,false,false,false,false,-2091735255
DhakaTribune,-980090878,DGHS: 753 more #hospitalized  for #dengue  in 24hrs  ,/DhakaTribune/status/1171384060498739202,0,4,0,2019-09-10 04:24:57,true,false,false,false,756796452
dailystarnews,1507115008,"2 die of dengue fever in Mymensingh Medical College Hospital and Faridpur Medical College Hospital #Bangladesh  #Dengue  
 https://www. thedailystar.net/country/news/2 -die-dengue-mymensingh-faridpur-1798267   …",/dailystarnews/status/1171387997175988224,1,17,3,2019-09-10 04:40:36,true,https://t.co/MtOaKGevfL,false,false,77696645
umasudhir,-535502848,Photo-ops won't fight #dengue  and #mosquitoes  effectively. What is needed is a systemic change in the way we handle sanitation and public health. @Iamtssudhir  gives ten suggestions after speaking to medical practitioners. @FilterKaapiLive  : ,/umasudhir/status/1171395472671432704,4,21,1,2019-09-10 05:10:18,true,https://t.co/jgD376jKfn,false,false,289274330
DhakaTribune,-1441464320,# Dengue  panic forces Satkhira man to use mosquito net in #toilet ,/DhakaTribune/status/1171398504012382208,0,7,0,2019-09-10 05:22:21,true,https://t.co/WZBScjPEvU,false,false,756796452
umasudhir,-434872320,"In the interest of patients at hospitals, esp those suffering from #dengue , #malaria , #chikungunya , politicians should stop converting their visits into a media spectacle. #Telangana  #Health  minister should lead by example. Story via @FilterKaapiLive  : ",/umasudhir/status/1171404934585016320,4,8,1,2019-09-10 05:47:54,true,https://t.co/eaiq2rwW3O,false,false,289274330
KJCByrne,907517952,"Areas affected by #HurricaneDorian2019   have an increased chance of diseases like #Dengue , #Chikungunya  and #WestNileVirus  being spread by #mosquitoes . @GlobalVectorHub , @LSHTM  & @ARCTEC_LSHTM  have created a summary report, with an overview of disease outbreaks & recommendations ",/KJCByrne/status/1171413697660690432,0,1,0,2019-09-10 06:22:43,false,false,false,false,252061740
wrsaiful,2039771141,# dengue  #dhaka  #mosquito  #prevention pic.twitter.com/rRHUKRDo2Z,/wrsaiful/status/1171426055413854213,0,1,0,2019-09-10 07:11:50,false,false,false,false,49042961
bbbrieger,-2049683456,,/bbbrieger/status/1171432334861553664,0,0,0,2019-09-10 07:36:47,true,https://t.co/CxWLzWO1U9,false,false,106810410
dev_discourse,-418054137,Over 750 hospitalised due to #dengue  in 24 hours in #Bangladesh   ,/dev_discourse/status/1171433478954483719,3,3,0,2019-09-10 07:41:20,true,https://t.co/rpfRwz1y9q,false,false,-57303039
icliniq,-1374416894,"Malaria fact...

Ask a Doctor Now »  http:// bit.ly/2kDXzHF   

#icliniq100hrs  #Dengue  #Malaria  #Zika  #Chikungunya  #fever  #askadoctor  #doctoronline  #skincare  #health  #prevention  #mosquito  #avoidalcohol  #protection pic.twitter.com/vbyduT82qR",/icliniq/status/1171453741653823490,0,0,0,2019-09-10 09:01:51,false,false,false,false,236948191
dailystarnews,815259649,"A woman diagnosed with #dengue  dies at the Khulna Medical College Hospital #Bangladesh  
 https://www. thedailystar.net/country/news/w oman-dies-dengue-khulna-1798306   …",/dailystarnews/status/1171643839096020993,1,7,1,2019-09-10 21:37:13,true,https://t.co/V6x55ZxLxF,false,false,77696645
DhakaTribune,-1961566208,"# Philippines : More than 1,000 dead as #dengue  cases hit 250,000  ",/DhakaTribune/status/1171668940403040256,0,1,0,2019-09-10 23:16:58,true,https://t.co/TZsJndv8rE,false,false,756796452
oratorgreat,1234456576,"A @DeccanChronicle  focus #Telangana  #Hyderabad  #Health  #Emergency  #Dengue  continues its reign @GHMCOnline  totters, #mosquitoes  everywhere @TelanganaCMO  asks war-footing action but budgets slashed, doctors gagged  pic.twitter.com/1t2m3yxnvi",/oratorgreat/status/1171694271021207552,7,14,1,2019-09-11 00:57:37,false,false,false,false,24664770
Muhamma45162488,-1248374784,"Awarness Dengue  session at GGPS chandia #2 DGkhan also supervise the EPI .M.Sajid SHNS DGKHAN
#Shns 
#Health  
#Dengue   pic.twitter.com/LltVLpy7cu",/Muhamma45162488/status/1171700766823895040,1,5,0,2019-09-11 01:23:26,false,false,false,false,-606625791
DhakaTribune,-720052223,1 more dies of #dengue  in Jessore  ,/DhakaTribune/status/1171712694476398593,1,6,0,2019-09-11 02:10:50,true,https://t.co/iErrQkb7yx,false,false,756796452
1712Mavs,-937996287,"RT AdithyaMarri: RT oratorgreat: A DeccanChronicle focus #Telangana  #Hyderabad  #Health  #Emergency  #Dengue  continues its reign GHMCOnline totters, #mosquitoes  everywhere TelanganaCMO asks war-footing action but budgets slashed, doctors gagged  pic.twitter.com/dQyPu9MjuL",/1712Mavs/status/1171714090122825729,0,0,0,2019-09-11 02:16:23,false,false,false,false,1872023554
1712Mavs,1385607168,"RT AdithyaMarri ""RT oratorgreat: A DeccanChronicle focus #Telangana  #Hyderabad  #Health  #Emergency  #Dengue  continues its reign GHMCOnline totters, #mosquitoes  everywhere TelanganaCMO asks war-footing action but budgets slashed, doctors gagged  pic.twitter.com/dQyPu9MjuL """,/1712Mavs/status/1171714367324336128,0,0,0,2019-09-11 02:17:29,false,false,false,false,1872023554
vanmark5,-1382567930,Teen dies of #dengue  in #Faisalabad : He was under treatment for five days  ,/vanmark5/status/1171719806279725062,0,0,0,2019-09-11 02:39:05,true,https://t.co/7sSgao9stP,false,false,1481578128
DhakaTribune,-1311420416,DGHS: 634 more hospitalized for #dengue  in 24hrs  ,/DhakaTribune/status/1171730487934537728,1,4,0,2019-09-11 03:21:32,true,https://t.co/OY0DHolAKD,false,false,756796452
LilavatiHRC,72830976,"Some symptoms of malaria i.e. high fever, vomiting, nausea, headache, profuse sweating, if seen should be taken care of immediately.
#malaria  #mosquito  #health  #dengue  #endmalaria  #malariamustdie  #medicine  #Monsoon2019  #rainyday",/LilavatiHRC/status/1171751491708866560,0,0,0,2019-09-11 04:45:00,false,false,false,false,-1374343168
IAEANA,-1550327803,# Bangladesh  is currently facing the worst outbreak of #dengue  since 2000. How can #nuclear  techniques help?  ,/IAEANA/status/1171753723468701701,1,1,0,2019-09-11 04:53:52,false,false,false,false,382566932
BengalNewz,-1575661567,"Four people, including two women, have died of #dengue  in #Jashore , #Khulna  and #Barishal  while 634 people have been hopsitalised across the #Bangladesh . The new deaths were recorded on Tuesday night and Wednesday while the fresh infections in 24 hours till now. | @Bangladesh _BN",/BengalNewz/status/1171797802692726785,2,8,0,2019-09-11 07:49:01,false,false,false,false,45316689
doctornavjot,-1810395133,"From #infectiousdisease  (@CDCGlobal , #malaria  #dengue ) to #pulmonarydisease  & #NCD : #climatechange  affects #health . Here’s to spreading awareness about a #cleanerEarth .   @WHO  @CDCgov ",/doctornavjot/status/1171814372441821187,0,0,0,2019-09-11 08:54:52,false,false,false,false,-514363392
RamaniRamados,1347710976,@ IRCTCofficial  please do something for #mosquitoes  bites in ₹Train #Railwaystaions . travelled in Mannai express with full of #mosquito . even n all stations in #Tamilnadu  mosquitoes are in high level. #dengue  #Fever,/RamaniRamados/status/1171939183054581760,0,0,0,2019-09-11 17:10:49,false,false,false,false,1722266166
123wangden,-1600892928,"After a long winter, I guess people of Bhutan forgot what mosquitoes are. #dengueontherise  #health  #dengue",/123wangden/status/1171976035220344832,0,0,0,2019-09-11 19:37:15,false,false,false,false,311357459
dr_amanaggarwal,-1152065536,Our fight against Dengue panic continues #Dengue  #healthcare  #awareness  #Punjab  #Sangrur  #Hospital  #infectiousdiseases  #NeverForget  #September11 pic.twitter.com/gp6zBLGlyB,/dr_amanaggarwal/status/1171985690755653632,0,0,0,2019-09-11 20:15:37,false,false,false,false,189502117
